Case_ID,Activity,Timestamp,Resource,Next_Timestamp,Activity_Duration_Hours
441,Order Shipped,2024-02-13 13:00:00,System,2024-02-14 13:00:00,24.0
441,Order Delivered,2024-02-14 13:00:00,Warehouse,,
442,Order Created,2024-01-21 12:00:00,System,2024-01-23 23:00:00,59.0
442,Order Approved,2024-01-23 23:00:00,Warehouse,2024-01-26 06:00:00,55.0
442,Credit Check,2024-01-26 06:00:00,Warehouse,2024-01-27 15:00:00,33.0
442,Payment Processed,2024-01-27 15:00:00,Finance Team,2024-01-28 01:00:00,10.0
442,Order Packed,2024-01-28 01:00:00,Warehouse,2024-01-28 09:00:00,8.0
442,Order Shipped,2024-01-28 09:00:00,Logistics,2024-01-30 11:00:00,50.0
442,Order Delivered,2024-01-30 11:00:00,Warehouse,,
443,Order Created,2024-01-05 10:00:00,Warehouse,2024-01-06 09:00:00,23.0
443,Order Approved,2024-01-06 09:00:00,Logistics,2024-01-06 18:00:00,9.0
443,Credit Check,2024-01-06 18:00:00,Logistics,2024-01-07 20:00:00,26.0
443,Payment Processed,2024-01-07 20:00:00,Manager,2024-01-09 23:00:00,51.0
443,Order Packed,2024-01-09 23:00:00,Finance Team,2024-01-12 14:00:00,63.0
443,Order Shipped,2024-01-12 14:00:00,System,2024-01-13 09:00:00,19.0
443,Order Delivered,2024-01-13 09:00:00,Manager,,
444,Order Created,2024-02-21 08:00:00,Finance Team,2024-02-21 22:00:00,14.0
444,Order Approved,2024-02-21 22:00:00,Logistics,2024-02-23 08:00:00,34.0
444,Credit Check,2024-02-23 08:00:00,System,2024-02-23 13:00:00,5.0
444,Payment Processed,2024-02-23 13:00:00,System,2024-02-23 23:00:00,10.0
444,Order Packed,2024-02-23 23:00:00,Manager,2024-02-25 08:00:00,33.0
444,Order Shipped,2024-02-25 08:00:00,Logistics,2024-02-25 11:00:00,3.0
444,Order Delivered,2024-02-25 11:00:00,Logistics,,
445,Order Created,2024-01-10 01:00:00,System,2024-01-12 03:00:00,50.0
445,Order Approved,2024-01-12 03:00:00,Warehouse,2024-01-12 23:00:00,20.0
445,Credit Check,2024-01-12 23:00:00,Warehouse,2024-01-15 02:00:00,51.0
445,Payment Processed,2024-01-15 02:00:00,Manager,2024-01-15 03:00:00,1.0
445,Order Packed,2024-01-15 03:00:00,Manager,2024-01-17 18:00:00,63.0
445,Order Shipped,2024-01-17 18:00:00,Logistics,2024-01-20 02:00:00,56.0
445,Order Delivered,2024-01-20 02:00:00,Logistics,,
446,Order Created,2024-02-24 09:00:00,Manager,2024-02-25 14:00:00,29.0
446,Order Approved,2024-02-25 14:00:00,System,2024-02-27 16:00:00,50.0
446,Credit Check,2024-02-27 16:00:00,Logistics,2024-02-28 08:00:00,16.0
446,Payment Processed,2024-02-28 08:00:00,Manager,2024-03-02 05:00:00,69.0
446,Order Packed,2024-03-02 05:00:00,Warehouse,2024-03-04 00:00:00,43.0
446,Order Shipped,2024-03-04 00:00:00,Warehouse,2024-03-06 04:00:00,52.0
446,Order Delivered,2024-03-06 04:00:00,System,,
447,Order Created,2024-02-10 12:00:00,Warehouse,2024-02-13 09:00:00,69.0
447,Order Approved,2024-02-13 09:00:00,Warehouse,2024-02-13 20:00:00,11.0
447,Credit Check,2024-02-13 20:00:00,Logistics,2024-02-15 10:00:00,38.0
447,Payment Processed,2024-02-15 10:00:00,Finance Team,2024-02-16 09:00:00,23.0
447,Order Packed,2024-02-16 09:00:00,Manager,2024-02-16 15:00:00,6.0
447,Order Shipped,2024-02-16 15:00:00,Logistics,2024-02-17 16:00:00,25.0
447,Order Delivered,2024-02-17 16:00:00,Warehouse,,
448,Order Created,2024-02-16 02:00:00,System,2024-02-18 00:00:00,46.0
448,Order Approved,2024-02-18 00:00:00,Logistics,2024-02-18 11:00:00,11.0
448,Credit Check,2024-02-18 11:00:00,Logistics,2024-02-19 12:00:00,25.0
448,Payment Processed,2024-02-19 12:00:00,Finance Team,2024-02-19 17:00:00,5.0
448,Order Packed,2024-02-19 17:00:00,Finance Team,2024-02-19 21:00:00,4.0
448,Order Shipped,2024-02-19 21:00:00,Manager,2024-02-21 04:00:00,31.0
448,Order Delivered,2024-02-21 04:00:00,Logistics,,
449,Order Created,2024-01-25 09:00:00,Manager,2024-01-27 01:00:00,40.0
449,Order Approved,2024-01-27 01:00:00,Logistics,2024-01-29 22:00:00,69.0
449,Credit Check,2024-01-29 22:00:00,Logistics,2024-01-30 01:00:00,3.0
449,Payment Processed,2024-01-30 01:00:00,System,2024-01-31 21:00:00,44.0
449,Order Packed,2024-01-31 21:00:00,System,2024-02-02 17:00:00,44.0
449,Order Shipped,2024-02-02 17:00:00,System,2024-02-04 21:00:00,52.0
449,Order Delivered,2024-02-04 21:00:00,System,,
450,Order Created,2024-01-16 19:00:00,Logistics,2024-01-19 16:00:00,69.0
450,Order Approved,2024-01-19 16:00:00,Finance Team,2024-01-20 22:00:00,30.0
450,Credit Check,2024-01-20 22:00:00,System,2024-01-21 03:00:00,5.0
450,Payment Processed,2024-01-21 03:00:00,Finance Team,2024-01-23 18:00:00,63.0
450,Order Packed,2024-01-23 18:00:00,System,2024-01-26 07:00:00,61.0
450,Order Shipped,2024-01-26 07:00:00,Manager,2024-01-26 13:00:00,6.0
450,Order Delivered,2024-01-26 13:00:00,Finance Team,,
451,Order Created,2024-02-14 17:00:00,System,2024-02-15 16:00:00,23.0
451,Order Approved,2024-02-15 16:00:00,System,2024-02-17 08:00:00,40.0
451,Credit Check,2024-02-17 08:00:00,System,2024-02-19 19:00:00,59.0
451,Payment Processed,2024-02-19 19:00:00,Manager,2024-02-20 17:00:00,22.0
451,Order Packed,2024-02-20 17:00:00,Manager,2024-02-21 02:00:00,9.0
451,Order Shipped,2024-02-21 02:00:00,System,2024-02-21 17:00:00,15.0
451,Order Delivered,2024-02-21 17:00:00,Logistics,,
452,Order Created,2024-02-09 05:00:00,System,2024-02-10 07:00:00,26.0
452,Order Approved,2024-02-10 07:00:00,Logistics,2024-02-12 03:00:00,44.0
452,Credit Check,2024-02-12 03:00:00,Logistics,2024-02-13 21:00:00,42.0
452,Payment Processed,2024-02-13 21:00:00,System,2024-02-16 19:00:00,70.0
452,Order Packed,2024-02-16 19:00:00,Finance Team,2024-02-18 13:00:00,42.0
452,Order Shipped,2024-02-18 13:00:00,Finance Team,2024-02-18 19:00:00,6.0
452,Order Delivered,2024-02-18 19:00:00,Manager,,
453,Order Created,2024-01-13 19:00:00,System,2024-01-14 11:00:00,16.0
453,Order Approved,2024-01-14 11:00:00,Warehouse,2024-01-15 06:00:00,19.0
453,Credit Check,2024-01-15 06:00:00,Logistics,2024-01-16 04:00:00,22.0
453,Payment Processed,2024-01-16 04:00:00,Warehouse,2024-01-19 03:00:00,71.0
453,Order Packed,2024-01-19 03:00:00,Finance Team,2024-01-21 12:00:00,57.0
453,Order Shipped,2024-01-21 12:00:00,Finance Team,2024-01-21 18:00:00,6.0
453,Order Delivered,2024-01-21 18:00:00,Finance Team,,
454,Order Created,2024-01-09 01:00:00,Finance Team,2024-01-09 04:00:00,3.0
454,Order Approved,2024-01-09 04:00:00,Logistics,2024-01-09 15:00:00,11.0
454,Credit Check,2024-01-09 15:00:00,System,2024-01-09 16:00:00,1.0
454,Payment Processed,2024-01-09 16:00:00,Finance Team,2024-01-10 04:00:00,12.0
454,Order Packed,2024-01-10 04:00:00,Manager,2024-01-11 17:00:00,37.0
454,Order Shipped,2024-01-11 17:00:00,Logistics,2024-01-14 06:00:00,61.0
454,Order Delivered,2024-01-14 06:00:00,Finance Team,,
455,Order Created,2024-01-14 19:00:00,Warehouse,2024-01-17 14:00:00,67.0
455,Order Approved,2024-01-17 14:00:00,Logistics,2024-01-19 19:00:00,53.0
455,Credit Check,2024-01-19 19:00:00,Finance Team,2024-01-20 18:00:00,23.0
455,Payment Processed,2024-01-20 18:00:00,Manager,2024-01-20 23:00:00,5.0
455,Order Packed,2024-01-20 23:00:00,Manager,2024-01-21 23:00:00,24.0
455,Order Shipped,2024-01-21 23:00:00,Logistics,2024-01-22 11:00:00,12.0
455,Order Delivered,2024-01-22 11:00:00,Warehouse,,
456,Order Created,2024-01-25 06:00:00,System,2024-01-28 06:00:00,72.0
456,Order Approved,2024-01-28 06:00:00,Finance Team,2024-01-29 07:00:00,25.0
456,Credit Check,2024-01-29 07:00:00,System,2024-02-01 03:00:00,68.0
456,Payment Processed,2024-02-01 03:00:00,System,2024-02-03 02:00:00,47.0
456,Order Packed,2024-02-03 02:00:00,Manager,2024-02-05 19:00:00,65.0
456,Order Shipped,2024-02-05 19:00:00,Finance Team,2024-02-08 07:00:00,60.0
456,Order Delivered,2024-02-08 07:00:00,Finance Team,,
457,Order Created,2024-01-18 07:00:00,Finance Team,2024-01-18 22:00:00,15.0
457,Order Approved,2024-01-18 22:00:00,Finance Team,2024-01-21 11:00:00,61.0
457,Credit Check,2024-01-21 11:00:00,Logistics,2024-01-22 10:00:00,23.0
457,Payment Processed,2024-01-22 10:00:00,Finance Team,2024-01-22 16:00:00,6.0
457,Order Packed,2024-01-22 16:00:00,System,2024-01-24 15:00:00,47.0
457,Order Shipped,2024-01-24 15:00:00,Warehouse,2024-01-25 18:00:00,27.0
457,Order Delivered,2024-01-25 18:00:00,Logistics,,
458,Order Created,2024-01-18 19:00:00,Manager,2024-01-21 06:00:00,59.0
458,Order Approved,2024-01-21 06:00:00,System,2024-01-21 20:00:00,14.0
458,Credit Check,2024-01-21 20:00:00,System,2024-01-24 17:00:00,69.0
458,Payment Processed,2024-01-24 17:00:00,Finance Team,2024-01-25 14:00:00,21.0
458,Order Packed,2024-01-25 14:00:00,System,2024-01-28 05:00:00,63.0
458,Order Shipped,2024-01-28 05:00:00,Manager,2024-01-28 20:00:00,15.0
458,Order Delivered,2024-01-28 20:00:00,System,,
459,Order Created,2024-02-28 07:00:00,Logistics,2024-03-01 01:00:00,42.0
459,Order Approved,2024-03-01 01:00:00,Logistics,2024-03-02 03:00:00,26.0
459,Credit Check,2024-03-02 03:00:00,Warehouse,2024-03-03 09:00:00,30.0
459,Payment Processed,2024-03-03 09:00:00,System,2024-03-05 03:00:00,42.0
459,Order Packed,2024-03-05 03:00:00,Finance Team,2024-03-05 16:00:00,13.0
459,Order Shipped,2024-03-05 16:00:00,Finance Team,2024-03-07 21:00:00,53.0
459,Order Delivered,2024-03-07 21:00:00,Finance Team,,
460,Order Created,2024-01-26 05:00:00,System,2024-01-28 18:00:00,61.0
460,Order Approved,2024-01-28 18:00:00,Manager,2024-01-31 09:00:00,63.0
460,Credit Check,2024-01-31 09:00:00,System,2024-02-02 17:00:00,56.0
460,Payment Processed,2024-02-02 17:00:00,Finance Team,2024-02-03 21:00:00,28.0
460,Order Packed,2024-02-03 21:00:00,Manager,2024-02-06 08:00:00,59.0
460,Order Shipped,2024-02-06 08:00:00,Finance Team,2024-02-08 10:00:00,50.0
460,Order Delivered,2024-02-08 10:00:00,Warehouse,,
461,Order Created,2024-01-11 11:00:00,Finance Team,2024-01-13 09:00:00,46.0
461,Order Approved,2024-01-13 09:00:00,Warehouse,2024-01-14 11:00:00,26.0
461,Credit Check,2024-01-14 11:00:00,Warehouse,2024-01-15 04:00:00,17.0
461,Payment Processed,2024-01-15 04:00:00,System,2024-01-15 12:00:00,8.0
461,Order Packed,2024-01-15 12:00:00,Warehouse,2024-01-16 06:00:00,18.0
461,Order Shipped,2024-01-16 06:00:00,System,2024-01-18 18:00:00,60.0
461,Order Delivered,2024-01-18 18:00:00,Logistics,,
462,Order Created,2024-01-27 22:00:00,Warehouse,2024-01-29 03:00:00,29.0
462,Order Approved,2024-01-29 03:00:00,Warehouse,2024-01-30 00:00:00,21.0
462,Credit Check,2024-01-30 00:00:00,Manager,2024-01-30 22:00:00,22.0
462,Payment Processed,2024-01-30 22:00:00,Manager,2024-02-02 21:00:00,71.0
462,Order Packed,2024-02-02 21:00:00,Finance Team,2024-02-03 09:00:00,12.0
462,Order Shipped,2024-02-03 09:00:00,Logistics,2024-02-06 04:00:00,67.0
462,Order Delivered,2024-02-06 04:00:00,Logistics,,
463,Order Created,2024-02-26 04:00:00,Manager,2024-02-28 17:00:00,61.0
463,Order Approved,2024-02-28 17:00:00,Logistics,2024-03-01 05:00:00,36.0
463,Credit Check,2024-03-01 05:00:00,System,2024-03-03 12:00:00,55.0
463,Payment Processed,2024-03-03 12:00:00,Finance Team,2024-03-04 20:00:00,32.0
463,Order Packed,2024-03-04 20:00:00,Warehouse,2024-03-07 04:00:00,56.0
463,Order Shipped,2024-03-07 04:00:00,Manager,2024-03-08 09:00:00,29.0
463,Order Delivered,2024-03-08 09:00:00,Manager,,
464,Order Created,2024-03-01 20:00:00,Manager,2024-03-01 21:00:00,1.0
464,Order Approved,2024-03-01 21:00:00,Logistics,2024-03-02 03:00:00,6.0
464,Credit Check,2024-03-02 03:00:00,System,2024-03-04 16:00:00,61.0
464,Payment Processed,2024-03-04 16:00:00,Manager,2024-03-04 21:00:00,5.0
464,Order Packed,2024-03-04 21:00:00,Logistics,2024-03-07 17:00:00,68.0
464,Order Shipped,2024-03-07 17:00:00,Logistics,2024-03-10 07:00:00,62.0
464,Order Delivered,2024-03-10 07:00:00,System,,
465,Order Created,2024-01-31 16:00:00,Finance Team,2024-02-01 03:00:00,11.0
465,Order Approved,2024-02-01 03:00:00,Manager,2024-02-01 05:00:00,2.0
465,Credit Check,2024-02-01 05:00:00,Logistics,2024-02-02 09:00:00,28.0
465,Payment Processed,2024-02-02 09:00:00,Finance Team,2024-02-04 07:00:00,46.0
465,Order Packed,2024-02-04 07:00:00,Warehouse,2024-02-05 14:00:00,31.0
465,Order Shipped,2024-02-05 14:00:00,System,2024-02-05 17:00:00,3.0
465,Order Delivered,2024-02-05 17:00:00,Logistics,,
466,Order Created,2024-02-13 16:00:00,Finance Team,2024-02-16 03:00:00,59.0
466,Order Approved,2024-02-16 03:00:00,Manager,2024-02-16 07:00:00,4.0
466,Credit Check,2024-02-16 07:00:00,Logistics,2024-02-18 19:00:00,60.0
466,Payment Processed,2024-02-18 19:00:00,Finance Team,2024-02-20 23:00:00,52.0
466,Order Packed,2024-02-20 23:00:00,Finance Team,2024-02-22 23:00:00,48.0
466,Order Shipped,2024-02-22 23:00:00,Logistics,2024-02-23 00:00:00,1.0
466,Order Delivered,2024-02-23 00:00:00,System,,
467,Order Created,2024-01-26 19:00:00,Manager,2024-01-27 00:00:00,5.0
467,Order Approved,2024-01-27 00:00:00,Warehouse,2024-01-29 07:00:00,55.0
467,Credit Check,2024-01-29 07:00:00,Warehouse,2024-02-01 05:00:00,70.0
467,Payment Processed,2024-02-01 05:00:00,Manager,2024-02-02 08:00:00,27.0
467,Order Packed,2024-02-02 08:00:00,System,2024-02-04 03:00:00,43.0
467,Order Shipped,2024-02-04 03:00:00,System,2024-02-06 21:00:00,66.0
467,Order Delivered,2024-02-06 21:00:00,Warehouse,,
468,Order Created,2024-02-26 07:00:00,System,2024-02-28 09:00:00,50.0
468,Order Approved,2024-02-28 09:00:00,Warehouse,2024-03-01 21:00:00,60.0
468,Credit Check,2024-03-01 21:00:00,Manager,2024-03-02 03:00:00,6.0
468,Payment Processed,2024-03-02 03:00:00,Warehouse,2024-03-04 02:00:00,47.0
468,Order Packed,2024-03-04 02:00:00,Finance Team,2024-03-07 02:00:00,72.0
468,Order Shipped,2024-03-07 02:00:00,System,2024-03-10 02:00:00,72.0
468,Order Delivered,2024-03-10 02:00:00,Finance Team,,
469,Order Created,2024-01-10 19:00:00,Finance Team,2024-01-13 17:00:00,70.0
469,Order Approved,2024-01-13 17:00:00,System,2024-01-16 07:00:00,62.0
469,Credit Check,2024-01-16 07:00:00,Manager,2024-01-17 10:00:00,27.0
469,Payment Processed,2024-01-17 10:00:00,Finance Team,2024-01-19 04:00:00,42.0
469,Order Packed,2024-01-19 04:00:00,Warehouse,2024-01-20 15:00:00,35.0
469,Order Shipped,2024-01-20 15:00:00,Manager,2024-01-22 22:00:00,55.0
469,Order Delivered,2024-01-22 22:00:00,Warehouse,,
470,Order Created,2024-01-04 09:00:00,Warehouse,2024-01-06 06:00:00,45.0
470,Order Approved,2024-01-06 06:00:00,Logistics,2024-01-08 21:00:00,63.0
470,Credit Check,2024-01-08 21:00:00,Manager,2024-01-11 17:00:00,68.0
470,Payment Processed,2024-01-11 17:00:00,System,2024-01-14 06:00:00,61.0
470,Order Packed,2024-01-14 06:00:00,Manager,2024-01-17 03:00:00,69.0
470,Order Shipped,2024-01-17 03:00:00,Warehouse,2024-01-19 13:00:00,58.0
470,Order Delivered,2024-01-19 13:00:00,Manager,,
471,Order Created,2024-01-24 09:00:00,Finance Team,2024-01-26 20:00:00,59.0
471,Order Approved,2024-01-26 20:00:00,System,2024-01-27 07:00:00,11.0
471,Credit Check,2024-01-27 07:00:00,Logistics,2024-01-28 06:00:00,23.0
471,Payment Processed,2024-01-28 06:00:00,Warehouse,2024-01-28 16:00:00,10.0
471,Order Packed,2024-01-28 16:00:00,System,2024-01-29 14:00:00,22.0
471,Order Shipped,2024-01-29 14:00:00,Warehouse,2024-01-30 05:00:00,15.0
471,Order Delivered,2024-01-30 05:00:00,Finance Team,,
472,Order Created,2024-02-01 20:00:00,Finance Team,2024-02-04 15:00:00,67.0
472,Order Approved,2024-02-04 15:00:00,System,2024-02-06 05:00:00,38.0
472,Credit Check,2024-02-06 05:00:00,Logistics,2024-02-09 03:00:00,70.0
472,Payment Processed,2024-02-09 03:00:00,Finance Team,2024-02-11 16:00:00,61.0
472,Order Packed,2024-02-11 16:00:00,Warehouse,2024-02-13 22:00:00,54.0
472,Order Shipped,2024-02-13 22:00:00,Logistics,2024-02-14 01:00:00,3.0
472,Order Delivered,2024-02-14 01:00:00,Warehouse,,
473,Order Created,2024-01-13 09:00:00,System,2024-01-14 15:00:00,30.0
473,Order Approved,2024-01-14 15:00:00,Manager,2024-01-16 10:00:00,43.0
473,Credit Check,2024-01-16 10:00:00,Logistics,2024-01-18 06:00:00,44.0
473,Payment Processed,2024-01-18 06:00:00,Warehouse,2024-01-20 21:00:00,63.0
473,Order Packed,2024-01-20 21:00:00,Manager,2024-01-23 17:00:00,68.0
473,Order Shipped,2024-01-23 17:00:00,Manager,2024-01-26 02:00:00,57.0
473,Order Delivered,2024-01-26 02:00:00,Logistics,,
474,Order Created,2024-01-20 17:00:00,Warehouse,2024-01-21 15:00:00,22.0
474,Order Approved,2024-01-21 15:00:00,Warehouse,2024-01-22 21:00:00,30.0
474,Credit Check,2024-01-22 21:00:00,Logistics,2024-01-24 21:00:00,48.0
474,Payment Processed,2024-01-24 21:00:00,Warehouse,2024-01-25 04:00:00,7.0
474,Order Packed,2024-01-25 04:00:00,Finance Team,2024-01-27 02:00:00,46.0
474,Order Shipped,2024-01-27 02:00:00,Warehouse,2024-01-29 13:00:00,59.0
474,Order Delivered,2024-01-29 13:00:00,Finance Team,,
475,Order Created,2024-02-09 21:00:00,Manager,2024-02-11 10:00:00,37.0
475,Order Approved,2024-02-11 10:00:00,Finance Team,2024-02-12 09:00:00,23.0
475,Credit Check,2024-02-12 09:00:00,Finance Team,2024-02-13 06:00:00,21.0
475,Payment Processed,2024-02-13 06:00:00,Finance Team,2024-02-13 21:00:00,15.0
475,Order Packed,2024-02-13 21:00:00,System,2024-02-15 14:00:00,41.0
475,Order Shipped,2024-02-15 14:00:00,Manager,2024-02-16 07:00:00,17.0
475,Order Delivered,2024-02-16 07:00:00,Logistics,,
476,Order Created,2024-01-19 00:00:00,Finance Team,2024-01-20 03:00:00,27.0
476,Order Approved,2024-01-20 03:00:00,Manager,2024-01-20 08:00:00,5.0
476,Credit Check,2024-01-20 08:00:00,Warehouse,2024-01-22 05:00:00,45.0
476,Payment Processed,2024-01-22 05:00:00,Finance Team,2024-01-24 05:00:00,48.0
476,Order Packed,2024-01-24 05:00:00,Logistics,2024-01-27 03:00:00,70.0
476,Order Shipped,2024-01-27 03:00:00,Finance Team,2024-01-30 00:00:00,69.0
476,Order Delivered,2024-01-30 00:00:00,Warehouse,,
477,Order Created,2024-01-08 04:00:00,Logistics,2024-01-10 20:00:00,64.0
477,Order Approved,2024-01-10 20:00:00,Finance Team,2024-01-13 07:00:00,59.0
477,Credit Check,2024-01-13 07:00:00,Warehouse,2024-01-14 03:00:00,20.0
477,Payment Processed,2024-01-14 03:00:00,System,2024-01-17 01:00:00,70.0
477,Order Packed,2024-01-17 01:00:00,Manager,2024-01-18 20:00:00,43.0
477,Order Shipped,2024-01-18 20:00:00,Warehouse,2024-01-21 09:00:00,61.0
477,Order Delivered,2024-01-21 09:00:00,Warehouse,,
478,Order Created,2024-03-01 19:00:00,Manager,2024-03-04 04:00:00,57.0
478,Order Approved,2024-03-04 04:00:00,Warehouse,2024-03-04 19:00:00,15.0
478,Credit Check,2024-03-04 19:00:00,Logistics,2024-03-05 01:00:00,6.0
478,Payment Processed,2024-03-05 01:00:00,Finance Team,2024-03-08 00:00:00,71.0
478,Order Packed,2024-03-08 00:00:00,System,2024-03-09 16:00:00,40.0
478,Order Shipped,2024-03-09 16:00:00,System,2024-03-11 20:00:00,52.0
478,Order Delivered,2024-03-11 20:00:00,Manager,,
479,Order Created,2024-02-24 05:00:00,Logistics,2024-02-26 03:00:00,46.0
479,Order Approved,2024-02-26 03:00:00,System,2024-02-27 21:00:00,42.0
479,Credit Check,2024-02-27 21:00:00,System,2024-02-28 22:00:00,25.0
479,Payment Processed,2024-02-28 22:00:00,Manager,2024-03-02 18:00:00,68.0
479,Order Packed,2024-03-02 18:00:00,Finance Team,2024-03-04 06:00:00,36.0
479,Order Shipped,2024-03-04 06:00:00,Finance Team,2024-03-04 09:00:00,3.0
479,Order Delivered,2024-03-04 09:00:00,System,,
480,Order Created,2024-02-06 10:00:00,System,2024-02-09 04:00:00,66.0
480,Order Approved,2024-02-09 04:00:00,Logistics,2024-02-10 05:00:00,25.0
480,Credit Check,2024-02-10 05:00:00,Logistics,2024-02-11 22:00:00,41.0
480,Payment Processed,2024-02-11 22:00:00,Manager,2024-02-14 16:00:00,66.0
480,Order Packed,2024-02-14 16:00:00,System,2024-02-16 15:00:00,47.0
480,Order Shipped,2024-02-16 15:00:00,Logistics,2024-02-17 10:00:00,19.0
480,Order Delivered,2024-02-17 10:00:00,Logistics,,
481,Order Created,2024-01-26 02:00:00,Warehouse,2024-01-26 04:00:00,2.0
481,Order Approved,2024-01-26 04:00:00,Warehouse,2024-01-28 01:00:00,45.0
481,Credit Check,2024-01-28 01:00:00,Warehouse,2024-01-29 17:00:00,40.0
481,Payment Processed,2024-01-29 17:00:00,Logistics,2024-02-01 17:00:00,72.0
481,Order Packed,2024-02-01 17:00:00,System,2024-02-02 21:00:00,28.0
481,Order Shipped,2024-02-02 21:00:00,Logistics,2024-02-05 03:00:00,54.0
481,Order Delivered,2024-02-05 03:00:00,Logistics,,
482,Order Created,2024-01-19 21:00:00,Logistics,2024-01-22 03:00:00,54.0
482,Order Approved,2024-01-22 03:00:00,Finance Team,2024-01-22 15:00:00,12.0
482,Credit Check,2024-01-22 15:00:00,Finance Team,2024-01-23 18:00:00,27.0
482,Payment Processed,2024-01-23 18:00:00,Warehouse,2024-01-26 07:00:00,61.0
482,Order Packed,2024-01-26 07:00:00,Manager,2024-01-28 02:00:00,43.0
482,Order Shipped,2024-01-28 02:00:00,System,2024-01-30 03:00:00,49.0
482,Order Delivered,2024-01-30 03:00:00,System,,
483,Order Created,2024-01-03 05:00:00,Warehouse,2024-01-05 11:00:00,54.0
483,Order Approved,2024-01-05 11:00:00,Finance Team,2024-01-08 11:00:00,72.0
483,Credit Check,2024-01-08 11:00:00,Logistics,2024-01-09 05:00:00,18.0
483,Payment Processed,2024-01-09 05:00:00,Finance Team,2024-01-10 05:00:00,24.0
